t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
10.29,7.1527,-4.9885,1.4552,0.32945,0.25349,-0.51209,-0.75165,-14.387,-7.3532,1.5901,-0.74554,-0.85468,0.57026,-19.36,16.243,-0.45569,0,0,0,6.8614,6.7677,6.8891,6.8322,20.717,11.428,19.386,236.13,-47.971,422.16
10.3,7.0079,-5.0613,1.4711,0.32455,0.25129,-0.50918,-0.75648,-14.579,-7.1902,1.5866,-0.91089,-0.91843,0.59925,-19.141,16.355,-0.24066,0,0,0,6.8568,6.7591,6.8882,6.8326,23.185,10.965,23.622,257.53,-44.562,423.94
10.31,6.8612,-5.1323,1.487,0.3194,0.24872,-0.50564,-0.76188,-14.77,-7.0261,1.5854,-1.0758,-0.993,0.63198,-18.896,16.462,0.016698,0,0,0,6.8513,6.7506,6.8865,6.8331,25.869,10.539,27.842,279.42,-40.421,418.95
10.32,6.7125,-5.2018,1.5028,0.31395,0.24574,-0.50147,-0.76784,-14.957,-6.8609,1.587,-1.2376,-1.079,0.66853,-18.623,16.566,0.31589,0,0,0,6.8451,6.7421,6.884,6.834,28.775,10.159,31.976,301.74,-35.468,406.54
10.33,6.562,-5.2695,1.5187,0.30818,0.24231,-0.4967,-0.77434,-15.142,-6.6948,1.5919,-1.3931,-1.1769,0.70895,-18.32,16.666,0.65567,0,0,0,6.8381,6.7341,6.8809,6.8354,31.905,9.8327,35.946,324.44,-29.629,386.06
10.34,6.4097,-5.3357,1.5347,0.30206,0.23836,-0.49138,-0.78134,-15.324,-6.5276,1.6003,-1.5392,-1.287,0.75327,-17.984,16.763,1.034,0,0,0,6.8307,6.7266,6.8773,6.8372,35.264,9.569,39.67,347.36,-23.001,357.53
10.35,6.2556,-5.4001,1.5507,0.29557,0.23384,-0.48555,-0.7888,-15.502,-6.3595,1.6127,-1.673,-1.4092,0.80139,-17.614,16.857,1.448,0,0,0,6.823,6.7199,6.8733,6.8395,38.852,9.3743,43.072,370.13,-15.884,321.76
10.36,6.0997,-5.4628,1.567,0.28869,0.2287,-0.47928,-0.79665,-15.676,-6.1905,1.6294,-1.7918,-1.5431,0.85312,-17.206,16.95,1.8941,0,0,0,6.8153,6.7142,6.8691,6.8421,42.665,9.2519,46.084,392.39,-8.5941,279.61
10.37,5.9421,-5.5239,1.5833,0.28143,0.22287,-0.47265,-0.80482,-15.846,-6.0205,1.6506,-1.8936,-1.6879,0.90815,-16.76,17.043,2.3682,0,0,0,6.8079,6.7095,6.8647,6.8449,46.697,9.2019,48.646,413.8,-1.444,231.94
10.38,5.7828,-5.5833,1.6,0.27379,0.21631,-0.46573,-0.81323,-16.011,-5.8496,1.6768,-1.9766,-1.8426,0.96611,-16.272,17.135,2.8654,0,0,0,6.8009,6.706,6.8604,6.848,50.937,9.2215,50.707,433.98,5.2518,179.6
10.39,5.6219,-5.6409,1.6169,0.26578,0.20897,-0.45863,-0.8218,-16.171,-5.6778,1.708,-2.0396,-2.0059,1.0265,-15.74,17.227,3.3805,0,0,0,6.7946,6.7036,6.8563,6.8511,55.371,9.3044,52.226,452.59,11.179,123.46
10.4,5.4594,-5.6968,1.6342,0.25741,0.20079,-0.45142,-0.83045,-16.325,-5.5051,1.7445,-2.0819,-2.1764,1.089,-15.164,17.321,3.908,0,0,0,6.7891,6.7024,6.8524,6.8542,59.982,9.4414,53.167,469.26,16.025,64.36
10.41,5.2954,-5.751,1.6518,0.24871,0.19173,-0.44421,-0.83908,-16.474,-5.3314,1.7862,-2.1034,-2.3525,1.1529,-14.54,17.416,4.4418,0,0,0,6.7845,6.7023,6.8489,6.8572,64.749,9.6202,53.506,483.63,19.473,3.1703
10.42,5.1299,-5.8034,1.6699,0.23971,0.18178,-0.43707,-0.84762,-16.616,-5.1567,1.8333,-2.1043,-2.5326,1.2177,-13.868,17.514,4.976,0,0,0,6.7809,6.7031,6.8456,6.8599,69.646,9.8252,53.226,495.34,21.212,-59.255
10.43,4.9631,-5.8541,1.6885,0.23045,0.1709,-0.4301,-0.85598,-16.751,-4.9811,1.8857,-2.0855,-2.7152,1.283,-13.147,17.613,5.5043,0,0,0,6.7781,6.7046,6.8426,6.8622,74.646,10.038,52.319,504.04,20.925,-122.06
10.44,4.7949,-5.9031,1.7076,0.22096,0.15908,-0.42337,-0.86407,-16.879,-4.8045,1.9433,-2.0483,-2.8988,1.3482,-12.375,17.714,6.0203,0,0,0,6.7762,6.7066,6.8398,6.864,79.716,10.236,50.786,509.37,18.3,-184.38
10.45,4.6255,-5.9502,1.7274,0.21126,0.14632,-0.41695,-0.87184,-16.999,-4.6268,2.006,-1.9941,-3.0822,1.4129,-11.552,17.817,6.5179,0,0,0,6.775,6.7089,6.8373,6.865,84.821,10.395,48.636,510.97,13.022,-245.37
10.46,4.455,-5.9956,1.7478,0.20139,0.13261,-0.4109,-0.87921,-17.11,-4.4481,2.0736,-1.9248,-3.2642,1.4765,-10.679,17.922,6.991,0,0,0,6.7745,6.7113,6.8348,6.8653,89.921,10.486,45.886,508.47,4.7777,-304.17
10.47,4.2834,-6.0392,1.7689,0.19137,0.11797,-0.40525,-0.88613,-17.212,-4.2684,2.1458,-1.8426,-3.4435,1.5387,-9.754,18.027,7.4338,0,0,0,6.7746,6.7135,6.8323,6.8645,94.975,10.479,42.563,501.53,-6.7478,-359.91
10.48,4.1108,-6.081,1.7907,0.18123,0.10241,-0.40005,-0.89254,-17.305,-4.0876,2.2222,-1.7499,-3.6194,1.5991,-8.7794,18.131,7.8405,0,0,0,6.7751,6.7155,6.8298,6.8625,99.936,10.34,38.701,489.78,-21.868,-411.74
10.49,3.9373,-6.1209,1.8133,0.17098,0.085962,-0.39532,-0.89839,-17.387,-3.9058,2.3024,-1.649,-3.7907,1.6573,-7.7558,18.233,8.2061,0,0,0,6.776,6.717,6.8273,6.8593,104.75,10.029,34.344,472.86,-40.898,-458.81
10.5,3.7631,-6.1591,1.8368,0.16063,0.068646,-0.39105,-0.90364,-17.46,-3.7229,2.3861,-1.5427,-3.9564,1.7129,-6.685,18.331,8.5259,0,0,0,6.7771,6.7181,6.8247,6.8546,109.37,9.5075,29.544,450.41,-64.146,-500.26
10.51,3.5881,-6.1954,1.8611,0.1502,0.050503,-0.38724,-0.90826,-17.521,-3.5392,2.4728,-1.4335,-4.1155,1.7656,-5.5691,18.422,8.7957,0,0,0,6.7783,6.7187,6.8223,6.8487,113.74,8.7321,24.359,422.38,-91.57,-535.6
10.52,3.4127,-6.2298,1.8862,0.13968,0.031575,-0.38388,-0.91221,-17.571,-3.3545,2.5619,-1.324,-4.2669,1.8152,-4.4111,18.505,9.012,0,0,0,6.7795,6.7188,6.8199,6.8417,117.8,7.6645,18.851,389.17,-122.49,-565.05
10.53,3.2368,-6.2625,1.9123,0.12909,0.011912,-0.38094,-0.91547,-17.609,-3.1691,2.6528,-1.2163,-4.41,1.8617,-3.2142,18.575,9.1719,0,0,0,6.7805,6.7183,6.8179,6.8339,121.51,6.2732,13.077,351.28,-156.15,-588.84
10.54,3.0605,-6.2932,1.9393,0.11842,-0.0084322,-0.37837,-0.91801,-17.635,-2.9831,2.7451,-1.1122,-4.5442,1.9052,-1.9822,18.629,9.2729,0,0,0,6.7814,6.7172,6.8162,6.8256,124.82,4.5347,7.0924,309.18,-191.82,-607.26
10.55,2.8841,-6.3221,1.9672,0.10768,-0.029401,-0.37613,-0.91982,-17.649,-2.7966,2.8381,-1.0131,-4.6691,1.946,-0.71935,18.664,9.3132,0,0,0,6.782,6.7156,6.815,6.8172,127.68,2.4327,0.94922,263.37,-228.74,-620.55
10.56,2.7076,-6.3492,1.996,0.096857,-0.050936,-0.37418,-0.92088,-17.649,-2.6099,2.9312,-0.92031,-4.7845,1.9845,0.56983,18.676,9.2915,0,0,0,6.7824,6.7135,6.8144,6.8088,130.07,-0.041827,-5.3023,214.32,-266.18,-628.98
10.57,2.5312,-6.3743,2.0258,0.085963,-0.072973,-0.37246,-0.92117,-17.637,-2.4232,3.0237,-0.8347,-4.8902,2.0211,1.8804,18.662,9.2069,0,0,0,6.7824,6.711,6.8145,6.8008,131.96,-2.8901,-11.615,162.51,-303.37,-632.81
10.58,2.3549,-6.3976,2.0565,0.074995,-0.095451,-0.37091,-0.9207,-17.612,-2.2367,3.1151,-0.75692,-4.9864,2.0564,3.2073,18.617,9.0591,0,0,0,6.7823,6.7081,6.8153,6.7932,133.32,-6.106,-17.944,108.44,-339.59,-632.3
10.59,2.179,-6.4191,2.0881,0.063957,-0.11831,-0.3695,-0.91945,-17.573,-2.0509,3.2047,-0.68741,-5.0731,2.0909,4.5449,18.539,8.8481,0,0,0,6.7818,6.7048,6.817,6.7864,134.12,-9.676,-24.247,52.567,-374.07,-627.71
10.6,2.0035,-6.4386,2.1206,0.052854,-0.14148,-0.36815,-0.91742,-17.521,-1.8661,3.2919,-0.62634,-5.1507,2.1252,5.8878,18.423,8.5744,0,0,0,6.7811,6.7013,6.8194,6.7803,134.36,-13.579,-30.486,-4.6091,-406.08,-619.32
10.61,1.8286,-6.4564,2.1539,0.041689,-0.1649,-0.36683,-0.91461,-17.455,-1.6826,3.376,-0.57369,-5.2196,2.16,7.2302,18.266,8.2388,0,0,0,6.7801,6.6976,6.8225,6.7751,134.03,-17.787,-36.622,-62.611,-434.87,-607.36
10.62,1.6544,-6.4723,2.1881,0.030473,-0.18852,-0.36548,-0.91102,-17.376,-1.5009,3.4564,-0.52922,-5.2803,2.1959,8.5664,18.066,7.8424,0,0,0,6.7788,6.6936,6.8263,6.7707,133.11,-22.263,-42.622,-120.96,-459.69,-592.12
10.63,1.4811,-6.4864,2.2231,0.019212,-0.21227,-0.36406,-0.90666,-17.284,-1.3215,3.5326,-0.49247,-5.3332,2.2335,9.8905,17.82,7.3869,0,0,0,6.7772,6.6894,6.8306,6.7672,131.61,-26.965,-48.454,-179.16,-479.8,-573.85
10.64,1.3088,-6.4987,2.2587,0.007918,-0.2361,-0.36252,-0.90154,-17.178,-1.1447,3.604,-0.46275,-5.3789,2.2732,11.197,17.526,6.874,0,0,0,6.7754,6.6852,6.8352,6.7644,129.53,-31.841,-54.09,-236.75,-494.44,-552.81
10.65,1.1376,-6.5093,2.2951,0.0033976,0.25997,0.36083,0.89566,-17.06,-0.97109,3.6699,-0.4392,-5.4178,2.3154,12.479,17.183,6.3058,0,0,0,6.7733,6.6811,6.84,6.7623,126.88,-36.833,-59.502,-293.23,-502.89,-529.26
10.66,0.96765,-6.5182,2.3321,0.014722,0.28381,0.35896,0.88904,-16.929,-0.80119,3.7299,-0.42066,-5.4502,2.3602,13.732,16.789,5.6848,0,0,0,6.7711,6.6774,6.8448,6.7607,123.67,-41.876,-64.667,-348.12,-504.37,-503.46
10.67,0.79907,-6.5254,2.3697,0.026042,0.30758,0.35688,0.88167,-16.785,-0.63548,3.7834,-0.40577,-5.4763,2.4077,14.951,16.345,5.0134,0,0,0,6.7688,6.6742,6.8494,6.7593,119.92,-46.895,-69.565,-400.94,-498.17,-475.68
10.68,0.63198,-6.5309,2.4078,0.037343,0.33123,0.35459,0.87359,-16.63,-0.47445,3.83,-0.39291,-5.4959,2.4575,16.129,15.852,4.2944,0,0,0,6.7668,6.6721,6.8535,6.7581,115.66,-51.811,-74.175,-451.26,-483.79,-446.16
10.69,0.46651,-6.5349,2.4463,0.048614,0.3547,0.35208,0.86479,-16.463,-0.3186,3.8692,-0.38036,-5.5088,2.5092,17.262,15.31,3.5309,0,0,0,6.7651,6.6713,6.8572,6.757,110.91,-56.546,-78.482,-498.75,-461.81,-415.04
10.7,0.30276,-6.5373,2.4851,0.059841,0.37795,0.34935,0.85529,-16.285,-0.16841,3.9005,-0.36656,-5.5144,2.5619,18.346,14.722,2.7259,0,0,0,6.7641,6.6719,6.8604,6.7558,105.69,-61.025,-82.471,-543.17,-432.98,-382.46
10.71,0.14084,-6.5382,2.5243,0.071016,0.40091,0.34643,0.84511,-16.096,-0.024314,3.9236,-0.34999,-5.5123,2.6148,19.375,14.09,1.8826,0,0,0,6.764,6.6742,6.8632,6.7547,100.05,-65.185,-86.127,-584.23,-398.09,-348.56
10.72,-0.019134,-6.5378,2.5636,0.082132,0.42353,0.34334,0.83426,-15.898,0.11327,3.938,-0.32927,-5.5018,2.6672,20.345,13.419,1.0045,0,0,0,6.7649,6.6784,6.8656,6.7536,94.021,-68.969,-89.438,-621.66,-357.91,-313.46
10.73,-0.17708,-6.536,2.603,0.09319,0.44574,0.34014,0.82276,-15.69,0.24395,3.9436,-0.30304,-5.4823,2.718,21.254,12.712,0.095014,0,0,0,6.7671,6.6844,6.8676,6.7526,87.634,-72.328,-92.393,-655.19,-313.21,-277.31
10.74,-0.3329,-6.5329,2.6424,0.1042,0.46748,0.33688,0.81063,-15.473,0.36741,3.9398,-0.26999,-5.4535,2.7662,22.097,11.974,-0.84217,0,0,0,6.7705,6.6923,6.8693,6.7518,80.931,-75.221,-94.981,-684.56,-264.76,-240.24
10.75,-0.48651,-6.5287,2.6817,0.11517,0.48867,0.33365,0.79788,-15.248,0.48335,3.9266,-0.2288,-5.4149,2.8108,22.872,11.21,-1.8034,0,0,0,6.7754,6.702,6.8706,6.7512,73.957,-77.613,-97.195,-709.48,-213.34,-202.37
10.76,-0.63783,-6.5233,2.7209,0.12615,0.50924,0.33054,0.78454,-15.016,0.59153,3.9037,-0.17812,-5.3662,2.8509,23.575,10.424,-2.7848,0,0,0,6.7815,6.7133,6.8715,6.7508,66.757,-79.48,-99.027,-729.7,-159.73,-163.85
10.77,-0.7868,-6.5169,2.7598,0.13719,0.52911,0.3277,0.77061,-14.777,0.69177,3.8709,-0.11645,-5.3075,2.8855,24.206,9.6218,-3.7826,0,0,0,6.7888,6.726,6.8717,6.7504,59.38,-80.803,-100.47,-744.94,-104.7,-124.81
10.78,-0.93334,-6.5095,2.7983,0.14837,0.54817,0.32529,0.75609,-14.532,0.78393,3.828,-0.042108,-5.2384,2.9138,24.763,8.8095,-4.7929,0,0,0,6.7972,6.7397,6.8713,6.7501,51.876,-81.572,-101.52,-754.92,-49.02,-85.384
10.79,-1.0774,-6.5012,2.8363,0.1598,0.56633,0.32353,0.74098,-14.282,0.86794,3.775,0.04693,-5.159,2.935,25.244,7.9923,-5.8117,0,0,0,6.8063,6.754,6.87,6.7496,44.3,-81.784,-102.18,-759.39,6.5343,-45.702
10.8,-1.219,-6.4922,2.8738,0.17167,0.58345,0.32271,0.72524,-14.027,0.94378,3.7118,0.15322,-5.069,2.9485,25.649,7.1757,-6.8351,0,0,0,6.8158,6.7684,6.8677,6.7487,36.708,-81.444,-102.44,-758.06,61.188,-5.9015
10.81,-1.3579,-6.4824,2.9105,0.18422,0.59935,0.32322,0.70878,-13.769,1.0115,3.6383,0.28012,-4.9675,2.9538,25.978,6.3652,-7.8591,0,0,0,6.8254,6.7824,6.8642,6.7473,29.159,-80.566,-102.3,-750.67,114.17,33.885
10.82,-1.4943,-6.472,2.9465,0.19781,0.61378,0.32558,0.69148,-13.508,1.0711,3.5546,0.43228,-4.8532,2.9505,26.232,5.5661,-8.8797,0,0,0,6.8348,6.7956,6.8593,6.7449,21.716,-79.169,-101.76,-736.94,164.7,73.522
10.83,-1.6281,-6.461,2.9816,0.21296,0.62637,0.33056,0.67308,-13.245,1.1229,3.4607,0.61628,-4.7231,2.9383,26.413,4.7834,-9.8929,0,0,0,6.8436,6.8072,6.8528,6.7415,14.442,-77.283,-100.83,-716.61,212,112.88
10.84,-1.7592,-6.4495,3.0157,0.23047,0.63652,0.33928,0.65316,-12.98,1.1669,3.3568,0.84175,-4.5712,2.9172,26.522,4.0219,-10.895,0,0,0,6.8516,6.8168,6.8447,6.7367,7.4063,-74.942,-99.502,-689.4,255.31,151.81
10.85,-1.8877,-6.4377,3.0487,0.25154,0.64322,0.35345,0.63093,-12.714,1.2034,3.2429,1.123,-4.3865,2.8872,26.562,3.2859,-11.882,0,0,0,6.8586,6.8236,6.8348,6.7304,0.67798,-72.192,-97.791,-655.05,293.85,190.2
10.86,-2.0135,-6.4255,3.0805,0.27804,0.64463,0.3757,0.60498,-12.449,1.2327,3.1192,1.4811,-4.1466,2.8485,26.537,2.5793,-12.849,0,0,0,6.8645,6.827,6.8231,6.7226,-5.6699,-69.084,-95.7,-613.28,326.85,227.9
10.87,-2.1367,-6.413,3.111,0.31278,0.63726,0.41018,0.57255,-12.184,1.2551,2.986,1.9443,-3.8059,2.8016,26.45,1.9052,-13.794,0,0,0,6.8699,6.8261,6.8093,6.7137,-11.562,-65.676,-93.236,-563.91,353.61,264.79
10.88,-2.2572,-6.4004,3.1402,0.35958,0.61429,0.46283,0.52833,-11.92,1.2709,2.8434,2.5357,-3.272,2.7468,26.307,1.2665,-14.713,0,0,0,6.8754,6.8204,6.7924,6.7043,-16.925,-62.032,-90.407,-507.53,374.18,300.76
10.89,-2.3751,-6.3876,3.1679,0.42087,0.56371,0.53899,0.46323,-11.658,1.2805,2.6918,3.2104,-2.3856,2.6845,26.113,0.66519,-15.601,0,0,0,6.8821,6.8096,6.7705,6.6962,-21.693,-58.212,-87.224,-445.14,389,335.74
10.9,-2.4903,-6.3748,3.194,0.48902,0.47375,0.63246,0.36934,-11.398,1.2843,2.5315,3.7104,-1.0392,2.6144,25.875,0.1027,-16.456,0,0,0,6.8885,6.7959,6.741,6.6917,-25.811,-54.27,-83.696,-377.72,398.49,369.63
10.91,-2.603,-6.362,3.2185,0.54122,0.35713,0.71586,0.25901,-11.14,1.2827,2.3628,3.6713,0.44826,2.5363,25.6,-0.41998,-17.274,0,0,0,6.8905,6.7845,6.7057,6.6893,-29.234,-50.258,-79.835,-306.27,403.08,402.35
10.92,-2.7132,-6.3492,3.2412,0.56449,0.2517,0.76911,0.1627,-10.886,1.2761,2.1861,3.1876,1.5268,2.4495,25.293,-0.90239,-18.052,0,0,0,6.8872,6.777,6.6704,6.6831,-31.926,-46.223,-75.653,-231.78,403.19,433.82
10.93,-2.8208,-6.3365,3.2622,0.56766,0.17614,0.79875,0.093493,-10.635,1.2648,2.0019,2.6218,2.0995,2.3533,24.964,-1.3445,-18.786,0,0,0,6.8821,6.7709,6.638,6.671,-33.863,-42.208,-71.164,-155.24,399.27,463.95
10.94,-2.9259,-6.3239,3.2812,0.56167,0.12623,0.81635,0.046488,-10.387,1.2493,1.8106,2.1394,2.34,2.2469,24.618,-1.7467,-19.474,0,0,0,6.8774,6.7646,6.6076,6.6542,-35.027,-38.25,-66.379,-77.641,391.73,492.67
10.95,-3.0285,-6.3115,3.2984,0.55223,0.093547,0.82831,0.014213,-10.142,1.23,1.6126,1.7574,2.3917,2.1294,24.266,-2.1098,-20.113,0,0,0,6.8741,6.7577,6.5782,6.6346,-35.415,-34.384,-61.315,0.023174,381.02,519.88
10.96,-3.1287,-6.2993,3.3135,0.54179,0.071876,0.83739,-0.0085868,-9.9014,1.2072,1.4085,1.4557,2.3331,2.0002,23.913,-2.4348,-20.7,0,0,0,6.8722,6.7506,6.5492,6.6134,-35.03,-30.639,-55.987,76.76,367.55,545.5
10.97,-3.2265,-6.2874,3.3265,0.53143,0.057324,0.84478,-0.025146,-9.664,1.1814,1.1988,1.2132,2.204,1.8586,23.568,-2.7231,-21.232,0,0,0,6.8714,6.7434,6.5208,6.5915,-33.886,-27.041,-50.411,151.58,351.75,569.45
10.98,-3.322,-6.2757,3.3374,0.52168,0.047489,0.85099,-0.037436,-9.43,1.1529,0.98403,1.0139,2.0253,1.7046,23.237,-2.9762,-21.707,0,0,0,6.8715,6.7363,6.4931,6.5698,-32.008,-23.61,-44.604,223.49,334.06,591.64
10.99,-3.4152,-6.2643,3.3462,0.51282,0.040861,0.85625,-0.046693,-9.1992,1.122,0.76483,0.84686,1.8088,1.5383,22.93,-3.1959,-22.123,0,0,0,6.872,6.7292,6.4668,6.5491,-29.43,-20.364,-38.584,291.49,314.91,611.99
11,-3.506,-6.2533,3.3527,0.50503,0.036455,0.86066,-0.053721,-8.9713,1.0891,0.54177,0.70425,1.5619,1.3606,22.651,-3.3841,-22.478,0,0,0,6.8724,6.7221,6.4424,6.53,-26.195,-17.315,-32.371,354.6,294.72,630.42
11.01,-3.5946,-6.2425,3.357,0.49844,0.03361,0.86426,-0.059062,-8.7461,1.0544,0.31548,0.58064,1.2897,1.173,22.408,-3.5429,-22.77,0,0,0,6.872,6.7146,6.4207,6.5134,-22.357,-14.472,-25.983,411.83,273.93,646.84
11.02,-3.6809,-6.2322,3.359,0.49316,0.031868,0.86706,-0.063092,-8.523,1.0183,0.086587,0.47208,0.99603,0.97758,22.206,-3.6743,-22.997,0,0,0,6.8702,6.7067,6.4024,6.5001,-17.981,-11.837,-19.441,462.17,252.96,661.16
11.03,-3.7651,-6.2222,3.3587,0.48927,0.030905,0.86907,-0.066082,-8.3018,0.98102,-0.14425,0.37565,0.68461,0.77727,22.05,-3.7803,-23.158,0,0,0,6.8666,6.6981,6.3883,6.4907,-13.14,-9.4117,-12.767,504.65,232.24,673.31
11.04,-3.847,-6.2126,3.3561,0.48684,0.030486,0.87029,-0.068231,-8.0819,0.94279,-0.37636,0.28908,0.35889,0.57545,21.944,-3.8632,-23.252,0,0,0,6.8607,6.6889,6.379,6.486,-7.9176,-7.1902,-5.9821,538.26,212.21,683.2
11.05,-3.9267,-6.2033,3.3512,0.48591,0.030438,0.87069,-0.069689,-7.8627,0.90383,-0.60906,0.21061,0.022527,0.37592,21.892,-3.9248,-23.278,0,0,0,6.8524,6.6791,6.3752,6.4863,-2.4076,-5.1638,0.88954,562.02,193.29,690.74
11.06,-4.0042,-6.1945,3.3439,0.48652,0.030632,0.87028,-0.070569,-7.6438,0.86435,-0.84168,0.13878,-0.32063,0.18267,21.897,-3.9671,-23.234,0,0,0,6.842,6.6691,6.3773,6.4919,3.2866,-3.3193,7.8245,574.93,175.91,695.85
11.07,-4.0796,-6.186,3.3344,0.48867,0.030971,0.86903,-0.070958,-7.4246,0.82455,-1.0735,0.072404,-0.66643,-0.00042065,21.958,-3.9917,-23.121,0,0,0,6.8298,6.6597,6.3855,6.5029,9.0515,-1.6391,14.798,576,160.5,698.45
11.08,-4.1527,-6.178,3.3225,0.49235,0.031384,0.86693,-0.070923,-7.2045,0.78457,-1.3039,0.01044,-1.0105,-0.16988,22.078,-4.0003,-22.938,0,0,0,6.8168,6.6517,6.3999,6.5189,14.764,-0.10141,21.785,564.24,147.48,698.45
11.09,-4.2237,-6.1703,3.3083,0.49754,0.031815,0.86399,-0.070515,-6.9829,0.74459,-1.532,-0.048028,-1.3481,-0.32294,22.253,-3.9942,-22.685,0,0,0,6.8039,6.646,6.4203,6.5396,20.29,1.32,28.758,538.66,137.3,695.76
11.1,-4.2924,-6.1631,3.2918,0.50416,0.032225,0.86018,-0.069772,-6.7592,0.70474,-1.7573,-0.10385,-1.6746,-0.45771,22.482,-3.9742,-22.363,0,0,0,6.7925,6.6438,6.4462,6.5642,25.488,2.6555,35.691,498.27,130.38,690.32
11.11,-4.3588,-6.1562,3.2732,0.51214,0.032585,0.85553,-0.068721,-6.533,0.66515,-1.9791,-0.15784,-1.9854,-0.5734,22.761,-3.9412,-21.972,0,0,0,6.7838,6.6462,6.4771,6.592,30.203,3.9399,42.555,442.07,127.15,682.02
11.12,-4.423,-6.1498,3.2523,0.52139,0.032874,0.85002,-0.06738,-6.3039,0.62595,-2.1966,-0.21083,-2.2762,-0.67028,23.084,-3.8955,-21.512,0,0,0,6.7789,6.6537,6.5121,6.6219,34.273,5.2122,49.321,369.07,128.03,670.78
11.13,-4.4849,-6.1437,3.2292,0.53177,0.033079,0.84369,-0.065759,-6.0712,0.58728,-2.4091,-0.26368,-2.5431,-0.74967,23.444,-3.8369,-20.986,0,0,0,6.7787,6.6668,6.55,6.6532,37.528,6.5148,55.96,279.4,133.13,656.41
11.14,-4.5444,-6.138,3.2041,0.54315,0.033189,0.83655,-0.063859,-5.8349,0.54926,-2.6161,-0.31719,-2.7839,-0.81356,23.831,-3.7649,-20.394,0,0,0,6.7833,6.6849,6.5896,6.6851,39.818,7.8856,62.437,176.73,141.48,638.28
11.15,-4.6016,-6.1327,3.1769,0.55539,0.033196,0.82864,-0.061677,-5.5946,0.51203,-2.8168,-0.37197,-2.9974,-0.86427,24.237,-3.6788,-19.738,0,0,0,6.7923,6.7072,6.6299,6.7169,41.034,9.3514,68.711,65.428,151.93,615.71
11.16,-4.6563,-6.1278,3.1478,0.56835,0.033094,0.81999,-0.059207,-5.3501,0.47574,-3.0106,-0.42851,-3.184,-0.90418,24.648,-3.5775,-19.02,0,0,0,6.8051,6.7322,6.6693,6.748,41.112,10.927,74.734,-50.134,163.3,588.02
11.17,-4.7086,-6.1232,3.1168,0.58188,0.032875,0.81064,-0.05644,-5.1016,0.44053,-3.197,-0.48713,-3.3451,-0.93553,25.055,-3.4599,-18.244,0,0,0,6.8202,6.7584,6.7068,6.7775,40.032,12.617,80.452,-165.59,174.44,554.52
11.18,-4.7583,-6.119,3.0839,0.59587,0.032531,0.80064,-0.053366,-4.8491,0.4066,-3.3753,-0.54803,-3.4827,-0.96029,25.445,-3.3249,-17.413,0,0,0,6.8364,6.7843,6.7412,6.8045,37.815,14.411,85.803,-276.56,184.17,514.52
11.19,-4.8055,-6.1151,3.0493,0.6102,0.032053,0.79002,-0.049978,-4.5928,0.3741,-3.5451,-0.61125,-3.5994,-0.98006,25.808,-3.1714,-16.53,0,0,0,6.8518,6.8082,6.7716,6.8283,34.53,16.291,90.718,-378.68,191.33,467.33
11.2,-4.8502,-6.1115,3.013,0.62475,0.031429,0.77882,-0.046268,-4.3331,0.34323,-3.7057,-0.67665,-3.6975,-0.99591,26.133,-2.9988,-15.6,0,0,0,6.8648,6.8286,6.7971,6.8481,30.286,18.225,95.123,-467.58,194.76,412.28
11.21,-4.8922,-6.1082,2.9752,0.63945,0.030646,0.76706,-0.042232,-4.0703,0.31419,-3.8569,-0.74378,-3.7788,-1.0085,26.411,-2.8069,-14.629,0,0,0,6.8737,6.8443,6.8174,6.8633,25.237,20.17,98.935,-538.89,193.28,348.66
11.22,-4.9316,-6.1052,2.9359,0.65419,0.029691,0.7548,-0.037871,-3.805,0.28716,-3.9982,-0.81186,-3.8442,-1.0177,26.635,-2.5956,-13.623,0,0,0,6.8771,6.8545,6.8325,6.8736,19.581,22.071,102.07,-588.23,185.74,275.81
11.23,-4.9683,-6.1025,2.8953,0.66891,0.028553,0.74205,-0.033195,-3.5378,0.26234,-4.1293,-0.87954,-3.8933,-1.0232,26.801,-2.3658,-12.59,0,0,0,6.8739,6.859,6.8429,6.879,13.56,23.861,104.42,-611.25,170.97,193.03
11.24,-5.0023,-6.0999,2.8534,0.68352,0.027221,0.72888,-0.02822,-3.2692,0.2399,-4.25,-0.94481,-3.924,-1.0238,26.906,-2.119,-11.538,0,0,0,6.8633,6.8581,6.8494,6.8799,7.4575,25.463,105.89,-604.26,148.03,99.957
11.25,-5.0337,-6.0977,2.8103,0.69792,0.02569,0.71535,-0.022979,-2.9999,0.22001,-4.36,-1.005,-3.9326,-1.0182,26.951,-1.8574,-10.476,0,0,0,6.846,6.8529,6.853,6.8768,1.5667,26.798,106.39,-569.78,117.95,-0.85084
11.26,-5.0623,-6.0955,2.7662,0.71202,0.023958,0.70153,-0.017518,-2.7304,0.20279,-4.4595,-1.0575,-3.9151,-1.0053,26.939,-1.5841,-9.4136,0,0,0,6.8234,6.8448,6.8547,6.8705,-3.8657,27.805,105.86,-513.55,82.801,-105.34
