t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.0487860131408695,-2.610419000719795,6.505344564686661,1.330521330068576,-0.7400695832391079,-4.294593357733996,0.5274654723925609,0.7218292864126317,0.21799492746943439,0.6177935708808722,-0.22309593600495023,-0.09156003878438516,0.15558441349451005,-3.665949982469615,0,0,0,0,0,0,11.222194765503078,11.222089454258084,11.209927520717914,11.222194785611585,0,0,0,0,0,0
5.060388062612541,-2.6166399589249885,6.453762414275589,1.3364007046486635,-0.33225412842617685,-4.597255511390339,0.48589671642718907,0.7164902132731755,0.20465388279023955,0.6230165683513182,-0.23792628713474542,-0.0701830550222447,0.1407368524085776,-3.670100074279296,0,0,0,0,0,0,11.22219460985041,11.222073865265633,11.220444198307806,11.222194672832588,0,0,0,0,0,0
5.071990112084212,-2.6181267536165884,6.3986700322982095,1.3417929701099736,0.07600873424944118,-4.8997141826126684,0.4435004656483924,0.7108339979286687,0.19125870617325352,0.6279082614676891,-0.25271792553550376,-0.06372362015507704,0.14012288431249306,-3.6706561550393726,0,0,0,0,0,0,11.222194441763959,11.222055075617567,11.221461672332495,11.222194546177146,0,0,0,0,0,0
5.083592161555883,-2.6148750397354403,6.340069713559689,1.3466884810020168,0.4845788322468983,-5.201974802100024,0.4002623178509047,0.704848018779473,0.17779894204750668,0.6325067756775324,-0.2674172495492062,-0.05870911850054587,0.14073142137501202,-3.6708586104169676,0,0,0,0,0,0,11.222194260025697,11.222032125572872,11.221769676155425,11.22219440765483,0,0,0,0,0,0
5.095194211027554,-2.606881524931058,6.277963464184948,1.351077383217039,0.893409726146553,-5.504087030799297,0.3561672997251864,0.6985340053797783,0.1642786291393564,0.6368137131005067,-0.28201253544642507,-0.054134045289632705,0.14159510301933967,-3.6709481174262875,0,0,0,0,0,0,11.222194063162158,11.222003676026043,11.221904180078736,11.222194259247283,0,0,0,0,0,0
5.106796260499225,-2.5941434169679667,6.212352708270711,1.3549496596037065,1.3024612296948843,-5.80610195990495,0.3112028513438528,0.6918951053768309,0.15070302212280318,0.640827653474639,-0.29649566746726513,-0.049760140176957075,0.14247380530423312,-3.6709820021884116,0,0,0,0,0,0,11.222193849402963,11.221967854755102,11.221974795557246,11.222194102963085,0,0,0,0,0,0
5.118398309970896,-2.5766583829900713,6.143238278693604,1.3582951675579862,1.7116942581099341,-6.108070488297629,0.2653600643273314,0.6849350008753591,0.13707765035463343,0.6445464669555789,-0.3108594767581765,-0.04550957716207511,0.14327298718755088,-3.6709795472076814,0,0,0,0,0,0,11.222193616632135,11.221922005542124,11.222015941951154,11.222193940844338,0,0,0,0,0,0
5.130000359442567,-2.554424542472744,6.0706204209229,1.3611036848041675,2.121069917648026,-6.410042968611997,0.21863417617210532,0.6776577214540156,0.12340809009444391,0.6479678297825795,-0.3250971353699079,-0.04135840278705588,0.1439409019917957,-3.6709473820198606,0,0,0,0,0,0,11.22219336232821,11.221862297213564,11.222041285918069,11.222193774941244,0,0,0,0,0,0
5.141602408914238,-2.5274404659079406,5.994498800906126,1.3633649590258066,2.5305493796085745,-6.712068909126625,0.17102480009736165,0.6700675946265626,0.1096998682457905,0.6510893969910174,-0.3392019378912711,-0.037308402025919285,0.14443919589793264,-3.6708861636976904,0,0,0,0,0,0,11.222193083489914,11.221783104950184,11.222057103845925,11.222193607258301,0,0,0,0,0,0
5.153204458385909,-2.4957051734458697,5.914872516807337,1.3650687593505468,2.940094000950897,-7.014196620822249,0.12253603213393771,0.6621692433537993,0.09595839641205199,0.6539088745433665,-0.35316718861119456,-0.03337907927714927,0.14473074505672312,-3.670792486476521,0,0,0,0,0,0,11.222192776543151,11.221676009726982,11.222066541225526,11.222193439675243,0,0,0,0,0,0
