t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.02,6.5152,4.1954,2.2729,0.88013,0.43517,-0.093928,0.16486,10.42,7.7447,-0.70037,1.6786,-1.4627,0.34717,-0.37046,-13.507,0.42311,0,0,0,4.3225,4.2901,4.3411,4.2478,-13.564,-62.922,2.9618,-32.808,141.66,-36.066
2.03,6.6194,4.2721,2.2659,0.87724,0.44421,-0.09515,0.15519,10.416,7.6065,-0.696,1.5658,-1.3582,0.34093,-0.50775,-14.129,0.45092,0,0,0,4.4526,4.4212,4.4694,4.3857,-13.895,-61.478,2.5983,-33.279,147.03,-36.62
2.04,6.7235,4.3475,2.259,0.87445,0.4526,-0.096081,0.14579,10.41,7.4621,-0.69136,1.4621,-1.2664,0.33613,-0.64837,-14.736,0.47506,0,0,0,4.5812,4.5507,4.5966,4.5213,-14.23,-59.982,2.2295,-33.719,152.21,-37.116
2.05,6.8276,4.4214,2.2521,0.87177,0.46042,-0.096764,0.13667,10.403,7.3118,-0.68651,1.3668,-1.1859,0.33264,-0.79236,-15.328,0.49549,0,0,0,4.7079,4.6783,4.7221,4.6544,-14.569,-58.434,1.8562,-34.126,157.19,-37.551
2.06,6.9316,4.4937,2.2452,0.86918,0.4677,-0.09724,0.12779,10.394,7.1556,-0.68147,1.2792,-1.1154,0.33039,-0.93976,-15.905,0.51217,0,0,0,4.8324,4.8038,4.8457,4.7848,-14.912,-56.838,1.4787,-34.499,161.97,-37.923
2.07,7.0355,4.5644,2.2384,0.86669,0.47449,-0.097541,0.11913,10.384,6.9938,-0.67628,1.1986,-1.0537,0.32928,-1.0906,-16.465,0.52506,0,0,0,4.9545,4.9267,4.9671,4.9122,-15.259,-55.196,1.0979,-34.838,166.53,-38.231
2.08,7.1393,4.6336,2.2317,0.86429,0.48084,-0.097697,0.11069,10.372,6.8264,-0.67098,1.1243,-0.99995,0.32925,-1.245,-17.008,0.53412,0,0,0,5.0739,5.0469,5.0859,5.0365,-15.609,-53.509,0.71435,-35.142,170.87,-38.472
2.09,7.2429,4.701,2.225,0.86197,0.48679,-0.097733,0.10245,10.359,6.6537,-0.66561,1.0557,-0.95317,0.33022,-1.4028,-17.535,0.53934,0,0,0,5.1904,5.1641,5.202,5.1574,-15.962,-51.779,0.3287,-35.408,174.97,-38.646
2.1,7.3464,4.7666,2.2184,0.85972,0.49237,-0.09767,0.094389,10.344,6.4758,-0.6602,0.99247,-0.91264,0.33213,-1.5642,-18.044,0.54069,0,0,0,5.3037,5.2781,5.3151,5.2748,-16.317,-50.01,-0.058333,-35.636,178.85,-38.749
2.11,7.4498,4.8305,2.2118,0.85755,0.49761,-0.097528,0.086491,10.328,6.2928,-0.65481,0.93403,-0.87772,0.33495,-1.7292,-18.535,0.53817,0,0,0,5.4137,5.3888,5.4249,5.3886,-16.674,-48.203,-0.44605,-35.825,182.47,-38.782
2.12,7.553,4.8924,2.2053,0.85545,0.50253,-0.097324,0.078742,10.31,6.1051,-0.64945,0.87997,-0.84782,0.33861,-1.8977,-19.008,0.53177,0,0,0,5.5203,5.4959,5.5314,5.4986,-17.033,-46.361,-0.83372,-35.974,185.85,-38.741
2.13,7.656,4.9525,2.1988,0.8534,0.50717,-0.09707,0.071128,10.29,5.9128,-0.64418,0.82994,-0.82245,0.34309,-2.0698,-19.462,0.5215,0,0,0,5.6232,5.5994,5.6344,5.6047,-17.394,-44.487,-1.2206,-36.082,188.97,-38.625
2.14,7.7588,5.0107,2.1924,0.85141,0.51154,-0.096781,0.063635,10.268,5.7159,-0.63904,0.78358,-0.80118,0.34835,-2.2456,-19.897,0.50736,0,0,0,5.7223,5.699,5.7336,5.7068,-17.755,-42.583,-1.606,-36.147,191.82,-38.432
2.15,7.8613,5.0668,2.186,0.84948,0.51567,-0.096467,0.056251,10.245,5.5149,-0.63405,0.7406,-0.7836,0.35436,-2.4249,-20.314,0.48939,0,0,0,5.8176,5.7946,5.829,5.8049,-18.116,-40.652,-1.989,-36.168,194.39,-38.16
