t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-1.0097,-0.82296,2.8227,0.72035,-0.67503,-0.0059395,-0.15937,9.4889,-1.4742,2.2655,-1.2289,-1.043,-0.67738,8.389,39.565,-6.2088,0,0,0,10.344,10.433,10.998,9.4372,-23.754,32.888,-55.943,-43.654,-421.57,-882.2
0.98,-0.91444,-0.83571,2.845,0.71648,-0.68064,-0.0057884,-0.1528,9.5716,-1.0769,2.2005,-1.4245,-1.0546,-0.66945,8.1494,39.873,-6.8117,0,0,0,10.356,10.519,10.972,9.5728,-24.141,28.714,-64.544,-34.071,-413.07,-833.31
0.99,-0.81832,-0.84449,2.8667,0.71186,-0.68687,-0.0057266,-0.14639,9.6519,-0.67684,2.129,-1.6069,-1.0618,-0.66296,7.9064,40.139,-7.4976,0,0,0,10.366,10.584,10.921,9.7201,-24.442,24.631,-72.518,-26.318,-403.38,-757.27
1,-0.72141,-0.84924,2.8876,0.70651,-0.69365,-0.0057928,-0.14021,9.7297,-0.27428,2.0503,-1.7702,-1.0644,-0.65797,7.6608,40.365,-8.2591,0,0,0,10.377,10.629,10.85,9.8762,-24.673,20.649,-79.61,-20.203,-392.89,-657.42
1.01,-0.62373,-0.84996,2.9077,0.7005,-0.70088,-0.0060208,-0.13428,9.8051,0.13034,1.9636,-1.9092,-1.0623,-0.65452,7.4132,40.552,-9.0861,0,0,0,10.391,10.656,10.764,10.039,-24.851,16.775,-85.599,-15.533,-381.97,-537.1
1.02,-0.52532,-0.84663,2.9268,0.69391,-0.70845,-0.0064378,-0.12865,9.8779,0.53664,1.8684,-2.0195,-1.0557,-0.65258,7.1639,40.701,-9.9668,0,0,0,10.409,10.665,10.667,10.205,-24.988,13.01,-90.295,-12.115,-371.02,-399.62
1.03,-0.42618,-0.83923,2.945,0.68684,-0.71624,-0.0070608,-0.12332,9.9483,0.94424,1.7642,-2.0972,-1.0446,-0.65209,6.9135,40.813,-10.887,0,0,0,10.434,10.659,10.563,10.373,-25.097,9.353,-93.545,-9.7584,-360.42,-248.33
1.04,-0.32636,-0.82774,2.9621,0.6794,-0.72413,-0.0078952,-0.11831,10.016,1.3528,1.6506,-2.1394,-1.029,-0.65295,6.6621,40.889,-11.832,0,0,0,10.465,10.639,10.456,10.541,-25.186,5.7989,-95.227,-8.2693,-350.55,-86.556
1.05,-0.22587,-0.81217,2.978,0.67173,-0.73198,-0.0089319,-0.11361,10.082,1.7619,1.5275,-2.1443,-1.0093,-0.65507,6.4098,40.929,-12.786,0,0,0,10.501,10.606,10.348,10.704,-25.264,2.3383,-95.252,-7.4556,-341.79,82.368
1.06,-0.12474,-0.7925,2.9926,0.66399,-0.73966,-0.010146,-0.1092,10.144,2.1713,1.3949,-2.1107,-0.98522,-0.65829,6.1568,40.936,-13.732,0,0,0,10.542,10.561,10.243,10.859,-25.337,-1.0418,-93.567,-7.1249,-334.53,255.11
1.07,-0.022989,-0.76875,3.0058,0.65632,-0.74705,-0.011497,-0.10504,10.205,2.5805,1.2529,-2.0388,-0.95692,-0.66244,5.9031,40.909,-14.652,0,0,0,10.587,10.507,10.144,11.003,-25.408,-4.3585,-90.149,-7.0847,-329.15,428.34
1.08,0.079349,-0.7409,3.0176,0.64889,-0.75403,-0.012927,-0.10109,10.262,2.9893,1.102,-1.9294,-0.92436,-0.66732,5.6486,40.849,-15.529,0,0,0,10.634,10.441,10.052,11.13,-25.479,-7.6323,-85.009,-7.1426,-326.03,598.72
1.09,0.18225,-0.70896,3.0279,0.64186,-0.76049,-0.014362,-0.097306,10.318,3.3974,0.94256,-1.7844,-0.88757,-0.6727,5.3935,40.756,-16.346,0,0,0,10.682,10.364,9.9702,11.236,-25.55,-10.888,-78.195,-7.106,-325.56,762.92
1.1,0.28569,-0.67295,3.0364,0.63539,-0.76634,-0.015715,-0.093615,10.37,3.8043,0.77532,-1.606,-0.84674,-0.67832,5.1376,40.631,-17.088,0,0,0,10.73,10.275,9.8984,11.318,-25.62,-14.154,-69.783,-6.7827,-328.13,917.61
1.11,0.38965,-0.63288,3.0433,0.62963,-0.77149,-0.016883,-0.089951,10.42,4.2099,0.60111,-1.3972,-0.8022,-0.68387,4.8811,40.473,-17.737,0,0,0,10.777,10.17,9.8373,11.369,-25.684,-17.462,-59.885,-5.98,-334.11,1059.5
1.12,0.49409,-0.58876,3.0484,0.62472,-0.77587,-0.017758,-0.086237,10.468,4.6137,0.42093,-1.161,-0.75457,-0.68901,4.624,40.281,-18.281,0,0,0,10.824,10.047,9.7871,11.386,-25.737,-20.849,-48.648,-4.5056,-343.89,1185.1
1.13,0.599,-0.54061,3.0517,0.62079,-0.77943,-0.01822,-0.082393,10.513,5.0154,0.23589,-0.90072,-0.70474,-0.69335,4.3664,40.056,-18.706,0,0,0,10.868,9.903,9.7477,11.364,-25.772,-24.354,-36.248,-2.1671,-357.86,1291.3
1.14,0.70434,-0.48846,3.0532,0.61794,-0.7821,-0.018148,-0.078328,10.555,5.4147,0.047238,-0.61984,-0.654,-0.69647,4.1087,39.794,-19.003,0,0,0,10.911,9.7351,9.7188,11.299,-25.777,-28.021,-22.898,1.2281,-376.39,1374.6
1.15,0.8101,-0.43233,3.0527,0.61628,-0.78386,-0.017419,-0.073947,10.595,5.8111,-0.1437,-0.32182,-0.60399,-0.69792,3.851,39.494,-19.162,0,0,0,10.952,9.5404,9.7004,11.188,-25.743,-31.898,-8.843,5.8724,-399.87,1431.8
1.16,0.91624,-0.37225,3.0503,0.61587,-0.78465,-0.015914,-0.069149,10.632,6.2044,-0.33552,-0.010332,-0.55676,-0.69719,3.594,39.155,-19.178,0,0,0,10.991,9.3172,9.6923,11.027,-25.655,-36.036,5.6391,11.941,-428.63,1459.6
1.17,1.0227,-0.30825,3.046,0.61676,-0.78444,-0.013522,-0.063827,10.667,6.5941,-0.52678,0.31102,-0.51472,-0.69381,3.3381,38.773,-19.049,0,0,0,11.024,9.0665,9.6891,10.819,-25.499,-40.487,20.252,19.372,-462.29,1458.4
1.18,1.1296,-0.24038,3.0397,0.61899,-0.7832,-0.010143,-0.057865,10.699,6.9797,-0.71601,0.63938,-0.48056,-0.68741,3.0843,38.344,-18.773,0,0,0,11.047,8.7912,9.6821,10.571,-25.264,-45.295,34.717,27.933,-499.93,1430.4
1.19,1.2367,-0.16867,3.0317,0.62254,-0.78089,-0.0056907,-0.051145,10.729,7.3608,-0.90177,0.97264,-0.45725,-0.67776,2.8332,37.865,-18.356,0,0,0,11.057,8.4951,9.6636,10.29,-24.938,-50.496,48.78,37.388,-540.63,1378.3
1.2,1.3441,-0.09318,3.0217,0.62742,-0.77746,-9.7408e-05,-0.043537,10.756,7.7369,-1.0827,1.3092,-0.44804,-0.66474,2.5858,37.333,-17.8,0,0,0,11.05,8.1819,9.6269,9.9815,-24.514,-56.115,62.21,47.5,-583.48,1304.4
1.21,1.4518,-0.013954,3.01,0.63359,-0.77285,0.006685,-0.034908,10.78,8.1073,-1.2573,1.648,-0.4564,-0.64838,2.3432,36.742,-17.114,0,0,0,11.023,7.8558,9.5663,9.6527,-23.986,-62.169,74.804,58.033,-627.56,1211.4
1.22,1.5597,0.068945,2.9966,0.64099,-0.76699,0.014679,-0.02512,10.803,8.4715,-1.4245,1.988,-0.48606,-0.62877,2.1065,36.088,-16.307,0,0,0,10.973,7.521,9.4771,9.3087,-23.353,-68.667,86.384,68.75,-671.94,1101.8
1.23,1.6679,0.15545,2.9816,0.64957,-0.7598,0.023874,-0.014032,10.823,8.8288,-1.5831,2.3284,-0.54091,-0.60611,1.8765,35.367,-15.39,0,0,0,10.9,7.1816,9.3554,8.9546,-22.612,-75.606,96.793,79.415,-715.71,978
1.24,1.7762,0.2455,2.965,0.65921,-0.75117,0.034224,-0.0015094,10.84,9.1786,-1.732,2.6681,-0.62499,-0.58069,1.6546,34.574,-14.376,0,0,0,10.803,6.8417,9.198,8.5954,-21.765,-82.976,105.9,89.791,-757.94,842.56
1.25,1.8847,0.339,2.947,0.66984,-0.741,0.045636,0.012572,10.856,9.52,-1.8703,3.0063,-0.74238,-0.55286,1.4416,33.706,-13.277,0,0,0,10.681,6.5052,9.0023,8.2354,-20.818,-90.757,113.61,99.641,-797.72,697.98
1.26,1.9933,0.43587,2.9276,0.6813,-0.72915,0.057966,0.028318,10.869,9.8524,-1.9973,3.3418,-0.89709,-0.52304,1.2385,32.758,-12.108,0,0,0,10.535,6.1758,8.7656,7.879,-19.775,-98.919,119.84,108.73,-834.12,546.77
1.27,2.102,0.53601,2.907,0.69349,-0.7155,0.071011,0.045805,10.88,10.175,-2.1123,3.6736,-1.093,-0.49168,1.0464,31.726,-10.885,0,0,0,10.366,5.8571,8.4853,7.53,-18.646,-107.42,124.54,116.82,-866.23,391.43
1.28,2.2109,0.63933,2.8854,0.70623,-0.6999,0.084507,0.065072,10.89,10.487,-2.2149,4.0008,-1.3339,-0.4593,0.86587,30.608,-9.6229,0,0,0,10.178,5.5523,8.1584,7.1923,-17.443,-116.23,127.67,123.68,-893.13,234.49
1.29,2.3198,0.74571,2.8628,0.7194,-0.68222,0.09813,0.086112,10.898,10.787,-2.3047,4.3231,-1.6234,-0.42648,0.69772,29.401,-8.3371,0,0,0,9.9723,5.265,7.7811,6.8694,-16.178,-125.27,129.23,129.06,-913.89,78.432
1.3,2.4288,0.85502,2.8394,0.73285,-0.66231,0.1115,0.10887,10.904,11.074,-2.3816,4.6408,-1.9652,-0.39379,0.54247,28.103,-7.0435,0,0,0,9.7548,4.999,7.3488,6.5643,-14.867,-134.48,129.25,132.74,-927.59,-74.223
1.31,2.5379,0.96715,2.8152,0.74645,-0.64004,0.12417,0.13323,10.909,11.349,-2.4456,4.9553,-2.3632,-0.3619,0.40047,26.711,-5.7572,0,0,0,9.5304,4.7589,6.8555,6.2799,-13.529,-143.79,127.76,134.47,-933.32,-220.97
1.32,2.647,1.0819,2.7905,0.7601,-0.61526,0.13568,0.15905,10.912,11.608,-2.4968,5.2696,-2.8224,-0.33149,0.2719,25.227,-4.493,0,0,0,9.3056,4.5502,6.2944,6.0182,-12.185,-153.12,124.85,134.02,-930.16,-359.3
1.33,2.7561,1.1993,2.7653,0.77374,-0.58781,0.14551,0.1861,10.914,11.853,-2.5356,5.5879,-3.3489,-0.30331,0.15672,23.649,-3.2646,0,0,0,9.0872,4.3803,5.6581,5.7802,-10.857,-162.36,120.61,131.16,-917.19,-486.71
1.34,2.8653,1.3189,2.7398,0.78732,-0.55752,0.15313,0.21414,10.915,12.081,-2.5623,5.916,-3.9509,-0.27814,0.054626,21.98,-2.0847,0,0,0,8.8816,4.2581,4.9406,5.5661,-9.5706,-171.43,115.16,125.64,-893.48,-600.68
1.35,2.9744,1.4408,2.7141,0.80082,-0.52415,0.15798,0.24288,10.915,12.292,-2.5775,6.2604,-4.638,-0.25683,-0.034926,20.222,-0.96484,0,0,0,8.6927,4.1939,4.1402,5.3744,-8.3537,-180.19,108.65,117.23,-858.11,-698.72
1.36,3.0836,1.5647,2.6883,0.81426,-0.48743,0.15949,0.27197,10.915,12.485,-2.5818,6.6274,-5.4205,-0.24023,-0.11278,18.378,0.085349,0,0,0,8.5192,4.1958,3.2686,5.2004,-7.2359,-188.55,101.25,105.86,-810.74,-779.26
1.37,3.1927,1.6905,2.6625,0.8276,-0.44702,0.15705,0.30098,10.913,12.659,-2.576,7.0207,-6.3057,-0.22906,-0.18007,16.452,1.0577,0,0,0,8.351,4.2632,2.3637,5.0346,-6.2455,-196.37,93.124,91.812,-752.32,-842.97
1.38,3.3019,1.8179,2.6368,0.84081,-0.40254,0.15008,0.32936,10.911,12.814,-2.5609,7.4395,-7.2918,-0.22374,-0.2382,14.452,1.946,0,0,0,8.1605,4.3848,1.4944,4.8689,-5.4074,-203.56,84.442,75.459,-684.04,-890.89
1.39,3.4109,1.9467,2.6113,0.85374,-0.35364,0.13803,0.35638,10.908,12.948,-2.5374,7.8754,-8.3591,-0.22427,-0.2888,12.384,2.7452,0,0,0,7.896,4.5318,0.77225,4.6993,-4.7428,-210.02,75.356,57.152,-607.08,-924.02
1.4,3.52,2.0767,2.5861,0.86614,-0.30006,0.12053,0.38109,10.905,13.061,-2.5063,8.3098,-9.4581,-0.22997,-0.33369,10.254,3.4522,0,0,0,7.4812,4.6512,0.3564,4.5275,-4.2696,-215.68,66.008,37.25,-522.6,-943.39
1.41,3.6291,2.2078,2.5612,0.8776,-0.24179,0.097531,0.40229,10.902,13.153,-2.4687,8.712,-10.5,-0.23927,-0.37487,8.073,4.065,0,0,0,6.8321,4.6694,0.43294,4.3606,-4.002,-220.45,56.53,16.11,-431.79,-950.02
1.42,3.7381,2.3397,2.5367,0.88759,-0.17925,0.069512,0.4186,10.898,13.223,-2.4254,9.0407,-11.358,-0.24959,-0.41445,5.8485,4.5828,0,0,0,5.8992,4.5164,1.1521,4.2034,-3.9504,-224.3,47.046,-5.911,-335.82,-944.93
1.43,3.847,2.4722,2.5127,0.89551,-0.11344,0.037659,0.4287,10.893,13.27,-2.3773,9.2502,-11.888,-0.25758,-0.45463,3.5904,5.0062,0,0,0,4.7286,4.171,2.5303,4.0474,-4.1219,-227.16,37.667,-28.456,-235.87,-929.14
1.44,3.9559,2.6051,2.4892,0.9009,-0.045922,0.0038372,0.43157,10.889,13.294,-2.3255,9.303,-11.978,-0.25971,-0.49765,1.3087,5.3368,0,0,0,3.4936,3.6976,4.3794,3.8655,-4.5201,-229,28.496,-51.167,-133.11,-903.66
1.45,4.0648,2.738,2.4662,0.90359,0.021364,-0.029671,0.42684,10.883,13.296,-2.2709,9.1818,-11.594,-0.25326,-0.54578,-0.98625,5.5772,0,0,0,2.4472,3.2322,6.3471,3.6299,-5.1446,-229.81,19.623,-73.687,-28.719,-869.52
1.46,4.1736,2.8709,2.4438,0.90372,0.086494,-0.060642,0.41489,10.878,13.275,-2.2143,8.8957,-10.799,-0.23698,-0.60128,-3.2841,5.7306,0,0,0,1.8048,2.9124,8.0721,3.3408,-5.992,-229.58,11.131,-95.659,76.129,-827.74
1.47,4.2823,3.0034,2.4219,0.9017,0.14791,-0.087362,0.39678,10.871,13.23,-2.1566,8.4755,-9.7265,-0.21123,-0.66634,-5.5743,5.8013,0,0,0,1.6494,2.8098,9.3382,3.0382,-7.0548,-228.29,3.0903,-116.73,180.26,-779.34
1.48,4.391,3.1354,2.4007,0.89804,0.20462,-0.10886,0.3739,10.864,13.163,-2.0985,7.9629,-8.5267,-0.17748,-0.74306,-7.8465,5.7941,0,0,0,1.9265,2.9159,10.116,2.782,-8.3223,-225.98,-4.4373,-136.53,282.49,-725.33
1.49,4.4996,3.2666,2.38,0.89322,0.25617,-0.12491,0.34774,10.856,13.074,-2.0409,7.3986,-7.3257,-0.13768,-0.83342,-10.091,5.7144,0,0,0,2.5076,3.1753,10.504,2.6228,-9.78,-222.65,-11.401,-154.71,381.65,-666.74
1.5,4.6081,3.3968,2.3598,0.88761,0.30254,-0.13579,0.31965,10.848,12.962,-1.9845,6.8166,-6.2071,-0.093696,-0.93923,-12.296,5.5681,0,0,0,3.2577,3.5254,10.637,2.5853,-11.41,-218.36,-17.76,-170.92,476.56,-604.58
1.51,4.7166,3.5258,2.3403,0.88147,0.34394,-0.14215,0.29071,10.838,12.828,-1.9298,6.2412,-5.2148,-0.047099,-1.0621,-14.455,5.3613,0,0,0,4.0712,3.9181,10.635,2.6696,-13.191,-213.14,-23.484,-184.79,566.05,-539.88
1.52,4.8249,3.6533,2.3212,0.87496,0.38075,-0.14474,0.26178,10.826,12.673,-1.8774,5.6889,-4.3633,0.00091212,-1.2035,-16.556,5.1006,0,0,0,4.8792,4.3241,10.582,2.8608,-15.097,-207.06,-28.553,-195.97,648.94,-473.65
1.53,4.9331,3.7792,2.3027,0.86819,0.41339,-0.14435,0.23347,10.814,12.497,-1.8279,5.1693,-3.6491,0.049435,-1.3644,-18.593,4.7925,0,0,0,5.6427,4.7293,10.524,3.1382,-17.1,-200.19,-32.956,-204.1,724.05,-406.92
1.54,5.0412,3.9032,2.2847,0.86127,0.44229,-0.14169,0.2062,10.799,12.301,-1.7817,4.6875,-3.06,0.097774,-1.5457,-20.558,4.4437,0,0,0,6.3422,5.1288,10.485,3.4817,-19.168,-192.61,-36.693,-208.83,790.22,-340.71
1.55,5.1491,4.0251,2.2671,0.85426,0.46784,-0.13739,0.18022,10.783,12.086,-1.7392,4.2455,-2.5794,0.14535,-1.7478,-22.443,4.0608,0,0,0,6.9692,5.5232,10.469,3.8749,-21.264,-184.42,-39.775,-209.81,846.3,-276
1.56,5.2568,4.1448,2.2499,0.84724,0.49045,-0.13196,0.15567,10.764,11.852,-1.7006,3.8432,-2.1907,0.19166,-1.9709,-24.244,3.6503,0,0,0,7.5242,5.9124,10.478,4.3013,-23.351,-175.72,-42.22,-207.06,892.03,-213.36
1.57,5.3643,4.2621,2.233,0.84025,0.51046,-0.12581,0.1326,10.743,11.601,-1.6662,3.4788,-1.8781,0.23634,-2.2147,-25.956,3.2185,0,0,0,8.0128,6.295,10.51,4.745,-25.394,-166.61,-44.049,-200.93,927.93,-152.9
1.58,5.4716,4.3768,2.2165,0.83336,0.52818,-0.11926,0.11101,10.72,11.334,-1.6363,3.1494,-1.6277,0.2791,-2.4785,-27.576,2.7713,0,0,0,8.4412,6.6699,10.561,5.1944,-27.36,-157.19,-45.286,-191.77,954.57,-94.746
1.59,5.5787,4.4887,2.2003,0.82661,0.54388,-0.11255,0.090835,10.693,11.05,-1.6108,2.8516,-1.4278,0.31976,-2.7615,-29.099,2.3147,0,0,0,8.8157,7.0362,10.625,5.641,-29.22,-147.55,-45.952,-179.94,972.48,-39.013
1.6,5.6855,4.5978,2.1843,0.82003,0.5578,-0.10588,0.072016,10.664,10.752,-1.59,2.582,-1.2686,0.35817,-3.0625,-30.526,1.8541,0,0,0,9.1417,7.3934,10.699,6.0792,-30.951,-137.77,-46.074,-165.8,982.24,14.182
1.61,5.792,4.7037,2.1685,0.81368,0.57016,-0.09937,0.054466,10.632,10.44,-1.5737,2.3372,-1.1422,0.3942,-3.3801,-31.855,1.3949,0,0,0,9.4236,7.7405,10.775,6.5049,-32.53,-127.93,-45.677,-149.7,984.39,64.723
1.62,5.8981,4.8065,2.1528,0.80757,0.58113,-0.093117,0.038096,10.597,10.115,-1.5621,2.1138,-1.0421,0.42777,-3.7125,-33.085,0.94218,0,0,0,9.6654,8.0771,10.851,6.9157,-33.939,-118.1,-44.789,-132,979.48,112.49
1.63,6.0039,4.906,2.1372,0.80173,0.59085,-0.087187,0.022818,10.558,9.7787,-1.5549,1.9091,-0.96311,0.45878,-4.0582,-34.217,0.50067,0,0,0,9.8704,8.4024,10.922,7.3098,-35.166,-108.36,-43.437,-113.06,968.07,157.38
1.64,6.1093,5.0021,2.1217,0.79618,0.59946,-0.081626,0.0085477,10.515,9.4312,-1.552,1.7201,-0.90111,0.48716,-4.4152,-35.252,0.074881,0,0,0,10.042,8.7158,10.986,7.6862,-36.198,-98.762,-41.651,-93.235,950.72,199.26
1.65,6.2142,5.0946,2.1062,0.79094,0.60707,-0.07646,-0.0047951,10.469,9.0739,-1.5533,1.5447,-0.85275,0.51286,-4.7815,-36.193,-0.33101,0,0,0,10.182,9.0167,11.04,8.0442,-37.029,-89.364,-39.462,-72.879,927.97,238.03
1.66,6.3187,5.1835,2.0906,0.78603,0.61378,-0.071706,-0.017284,10.42,8.7077,-1.5585,1.3806,-0.81536,0.53582,-5.1551,-37.04,-0.71313,0,0,0,10.293,9.3043,11.084,8.3834,-37.655,-80.219,-36.902,-52.35,900.39,273.55
1.67,6.4226,5.2687,2.075,0.78145,0.61965,-0.067368,-0.028989,10.366,8.3334,-1.5675,1.2262,-0.78679,0.556,-5.5339,-37.798,-1.0679,0,0,0,10.379,9.5778,11.116,8.7033,-38.076,-71.371,-34.002,-32.005,868.52,305.73
1.68,6.526,5.3502,2.0593,0.77721,0.62476,-0.063446,-0.039971,10.309,7.952,-1.5798,1.0798,-0.76534,0.5734,-5.9159,-38.469,-1.3922,0,0,0,10.442,9.8363,11.136,9.0036,-38.297,-62.861,-30.799,-12.201,832.92,334.44
1.69,6.6288,5.4277,2.0434,0.77333,0.62915,-0.05993,-0.050289,10.248,7.5643,-1.5952,0.94014,-0.74962,0.58803,-6.2992,-39.057,-1.683,0,0,0,10.485,10.079,11.146,9.2837,-38.323,-54.723,-27.326,6.7053,794.15,359.56
1.7,6.7309,5.5014,2.0273,0.76982,0.63289,-0.05681,-0.059998,10.183,7.1711,-1.6133,0.80619,-0.73854,0.59995,-6.6818,-39.565,-1.9379,0,0,0,10.51,10.304,11.145,9.5427,-38.167,-46.986,-23.62,24.358,752.76,380.99
1.71,6.8324,5.5712,2.0111,0.76667,0.63601,-0.05407,-0.069147,10.114,6.7733,-1.6338,0.67709,-0.73125,0.60923,-7.062,-39.998,-2.1547,0,0,0,10.523,10.51,11.137,9.7799,-37.841,-39.675,-19.719,40.399,709.3,398.6
1.72,6.9332,5.6369,1.9947,0.7639,0.63854,-0.05169,-0.077785,10.042,6.3714,-1.6563,0.5522,-0.72709,0.61603,-7.4381,-40.36,-2.3317,0,0,0,10.527,10.696,11.124,9.9939,-37.365,-32.805,-15.661,54.473,664.32,412.27
1.73,7.0332,5.6986,1.978,0.7615,0.64051,-0.049649,-0.085958,9.9657,5.9663,-1.6803,0.43109,-0.72556,0.62053,-7.8088,-40.655,-2.4676,0,0,0,10.525,10.86,11.107,10.183,-36.76,-26.391,-11.487,66.223,618.39,421.9
1.74,7.1325,5.7562,1.961,0.75948,0.64196,-0.047924,-0.09371,9.8857,5.5585,-1.7055,0.31352,-0.72633,0.62301,-8.173,-40.889,-2.5612,0,0,0,10.523,10.998,11.09,10.346,-36.05,-20.439,-7.2369,75.291,572.06,427.36
1.75,7.2309,5.8097,1.9439,0.75783,0.64289,-0.04649,-0.10109,9.8022,5.1487,-1.7314,0.19945,-0.7292,0.6238,-8.5296,-41.066,-2.6122,0,0,0,10.526,11.11,11.077,10.481,-35.264,-14.95,-2.9538,81.322,525.87,428.53
1.76,7.3285,5.8592,1.9264,0.75655,0.64334,-0.045321,-0.10813,9.7152,4.7374,-1.7576,0.089021,-0.73412,0.6233,-8.8781,-41.19,-2.6203,0,0,0,10.536,11.192,11.071,10.586,-34.434,-9.9193,1.3193,84.1,480.32,425.4
1.77,7.4252,5.9045,1.9087,0.75562,0.64332,-0.044389,-0.11489,9.6247,4.3251,-1.7837,-0.017492,-0.74107,0.62193,-9.2182,-41.266,-2.586,0,0,0,10.555,11.249,11.07,10.664,-33.592,-5.3403,5.5406,83.87,435.65,418.2
1.78,7.521,5.9457,1.8907,0.75504,0.64286,-0.043668,-0.1214,9.5308,3.9122,-1.8092,-0.11974,-0.75001,0.62005,-9.55,-41.298,-2.5098,0,0,0,10.581,11.282,11.074,10.72,-32.766,-1.2027,9.6709,80.971,392.07,407.25
1.79,7.6158,5.9827,1.8725,0.75478,0.64197,-0.043131,-0.12772,9.4337,3.4992,-1.8337,-0.21731,-0.76087,0.61796,-9.8737,-41.291,-2.393,0,0,0,10.611,11.295,11.08,10.757,-31.98,2.5054,13.674,75.74,349.77,392.85
1.8,7.7097,6.0157,1.8541,0.75483,0.64068,-0.04275,-0.13389,9.3334,3.0865,-1.8569,-0.30974,-0.77359,0.61591,-10.19,-41.249,-2.2369,0,0,0,10.646,11.292,11.089,10.778,-31.257,5.7978,17.517,68.518,308.97,375.31
1.81,7.8025,6.0445,1.8354,0.75516,0.63901,-0.0425,-0.13995,9.2299,2.6744,-1.8783,-0.39652,-0.78806,0.61411,-10.499,-41.176,-2.0433,0,0,0,10.685,11.274,11.1,10.787,-30.615,8.6904,21.171,59.642,269.86,354.93
1.82,7.8943,6.0691,1.8165,0.75575,0.63698,-0.042356,-0.14594,9.1234,2.2631,-1.8977,-0.47711,-0.80417,0.61273,-10.802,-41.077,-1.8142,0,0,0,10.726,11.245,11.11,10.786,-30.069,11.201,24.608,49.451,232.65,332.03
1.83,7.985,6.0897,1.7975,0.75657,0.63461,-0.042294,-0.15191,9.0139,1.8529,-1.9145,-0.55098,-0.82178,0.61187,-11.101,-40.954,-1.5519,0,0,0,10.769,11.207,11.121,10.779,-29.63,13.35,27.804,38.284,197.54,306.9
1.84,8.0745,6.1062,1.7782,0.75759,0.63193,-0.042293,-0.15789,8.9014,1.4441,-1.9286,-0.61758,-0.84072,0.61161,-11.395,-40.811,-1.259,0,0,0,10.812,11.164,11.13,10.768,-29.305,15.16,30.739,26.479,164.73,279.86
1.85,8.163,6.1186,1.7589,0.75877,0.62897,-0.042334,-0.16391,8.786,1.0367,-1.9396,-0.67641,-0.86081,0.61199,-11.687,-40.651,-0.93807,0,0,0,10.855,11.117,11.138,10.756,-29.101,16.653,33.396,14.374,134.43,251.22
1.86,8.2502,6.1269,1.7395,0.76009,0.62576,-0.042401,-0.17,8.6677,0.63108,-1.9473,-0.72702,-0.88183,0.61301,-11.978,-40.479,-0.59204,0,0,0,10.897,11.069,11.144,10.745,-29.018,17.857,35.759,2.3091,106.83,221.27
1.87,8.3363,6.1312,1.72,0.76149,0.62232,-0.04248,-0.1762,8.5465,0.22721,-1.9514,-0.76902,-0.90353,0.61463,-12.268,-40.295,-0.2239,0,0,0,10.937,11.022,11.148,10.738,-29.054,18.8,37.818,-9.3783,82.152,190.33
1.88,8.4212,6.1315,1.7004,0.76296,0.61869,-0.04256,-0.18252,8.4223,-0.17479,-1.9517,-0.80212,-0.92564,0.6168,-12.559,-40.103,0.16327,0,0,0,10.975,10.978,11.15,10.735,-29.203,19.511,39.564,-20.349,60.586,158.7
1.89,8.5048,6.1277,1.6809,0.76444,0.61489,-0.042634,-0.18898,8.2953,-0.57484,-1.9481,-0.82617,-0.94784,0.61941,-12.853,-39.906,0.56631,0,0,0,11.009,10.94,11.149,10.739,-29.457,20.022,40.991,-30.265,42.338,126.7
1.9,8.5871,6.12,1.6615,0.76592,0.61097,-0.042698,-0.1956,8.1653,-0.97289,-1.9403,-0.84112,-0.96979,0.62237,-13.149,-39.704,0.98202,0,0,0,11.039,10.908,11.145,10.749,-29.804,20.369,42.097,-38.788,27.612,94.617
1.91,8.6681,6.1083,1.6421,0.76734,0.60696,-0.04275,-0.20237,8.0323,-1.3689,-1.9284,-0.84713,-0.99117,0.62554,-13.449,-39.499,1.4072,0,0,0,11.065,10.884,11.139,10.767,-30.227,20.587,42.884,-45.578,16.609,62.772
1.92,8.7477,6.0926,1.6229,0.76869,0.60289,-0.042792,-0.20931,7.8963,-1.7629,-1.9122,-0.84447,-1.0116,0.62878,-13.753,-39.292,1.8386,0,0,0,11.085,10.868,11.13,10.793,-30.708,20.714,43.354,-50.298,9.5325,31.468
1.93,8.826,6.073,1.6039,0.76993,0.59878,-0.042826,-0.2164,7.7572,-2.1547,-1.8916,-0.83364,-1.0307,0.63196,-14.063,-39.085,2.2732,0,0,0,11.1,10.862,11.118,10.827,-31.225,20.791,43.516,-52.608,6.586,1.0112
1.94,8.9028,6.0495,1.5851,0.77104,0.59468,-0.042859,-0.22363,7.615,-2.5446,-1.8667,-0.81528,-1.0482,0.63491,-14.378,-38.876,2.708,0,0,0,11.108,10.866,11.105,10.868,-31.751,20.861,43.379,-52.171,7.9723,-28.291
1.95,8.9783,6.0222,1.5666,0.772,0.59061,-0.042897,-0.231,7.4696,-2.9323,-1.8374,-0.79024,-1.0638,0.63751,-14.698,-38.667,3.1399,0,0,0,11.11,10.88,11.09,10.916,-32.258,20.966,42.955,-48.647,13.894,-56.131
